source,source_product_id,brand,original_brand_text,item_title,price_krw,original_price,size,description,is_sold,item_url,collected_at,image_urls,local_image_paths
FRUITSFAMILY,9445283,Nike,Nike,나이키 혜인서,199000,,300,"나이키 Hyein seo 

사이즈 : UK11 / 300
착화 : 3회 미만
*박스 포함

스타일 변경으로 인한,
판매입니다.
아까울 정도로 상태 좋습니다.",False,https://fruitsfamily.com/product/5mg0z/%EB%82%98%EC%9D%B4%ED%82%A4-%ED%98%9C%EC%9D%B8%EC%84%9C,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/iBtcV9qsN-a1232c580207.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/ub3d3paB02-a8ddd96def70.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/U2otLtK_jZ-8fe87bfa1824.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/HIt2zcK_7b-e97cc0ed9c10.jpg,data/images/nike/9445283_01.jpg|data/images/nike/9445283_02.jpg|data/images/nike/9445283_03.jpg
FRUITSFAMILY,7836120,Nike,Nike,나이키 챌린저 OG 블루 CW7645-403 270,50000,99000,270,"상태 : 9/10 밑창 사진과 같이 아주 좋은상태
사이즈 : 270
신발단품, 타 박스에 넣어서 배송

성수 직거래",False,https://fruitsfamily.com/product/4nye0/%EB%82%98%EC%9D%B4%ED%82%A4-%EC%B1%8C%EB%A6%B0%EC%A0%80-og-%EB%B8%94%EB%A3%A8-cw7645-403-270,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/Ac6SrRH_jJ-424F94D0-BF0B-46A3-A620-7654A7E57BDB.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/qH6pcbTRgs-36BAB0E8-96E7-4526-B434-FA57D115EE2C.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/xqJSSen9J7-E36CF8B7-97BF-4D3C-BED4-FE7B3BE1E7D3.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/JItPYpfAvu-2A1567D5-5F57-4494-96B5-188149724CB3.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/rpWTnq2Zh-EADA64FD-088E-4B2B-8944-5F4452EEFD2E.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/2OJknhJrV1-1DCF6B08-6F44-4E5F-BC12-DBBE215CD3D7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/zXEwfC3Z2r-328715F7-F24F-4B2B-837C-375FAB5FC858.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/BifSXgURRQ-28B52D01-F31F-4EAB-90D3-C2A97E22556F.jpg,data/images/nike/7836120_01.jpg|data/images/nike/7836120_02.jpg|data/images/nike/7836120_03.jpg
FRUITSFAMILY,10390251,Nike,Nike,NikeCraft General Purpose Shoe,429000,,270,"NikeCraft General Purpose Shoe를 프레이드코의 방식으로 다시 작업했습니다.

모든 스티치는 손으로 하나씩 바느질했습니다.

사시코에서 영감을 받았지만 그대로 재현하지 않았습니다.

좌우를 다른 컬러의 스티치로 균형을 만들었고, 신발끈까지 직접 스티치를 넣어 하나의 흐름으로 이어지도록 작업했습니다.

그래픽도, 과한 장식도 없습니다.

실과 바느질만으로 새로운 분위기를 만들었습니다.

사이즈 : 270mm (US 9)

세상에 하나뿐인 한 켤레입니다.",False,https://fruitsfamily.com/product/66p63/nikecraft-general-purpose-shoe,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/d2SCUd9yo-d7aa373d98a9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/QdiXgyOE7j-ba33479d2bff.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/hRzr6bQfeI-7e8524163d58.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/ev0wmqWKCG-07a38ec3de33.jpg,data/images/nike/10390251_01.jpg|data/images/nike/10390251_02.jpg|data/images/nike/10390251_03.jpg
FRUITSFAMILY,9513017,Nike,Nike,Air Ticsi 240,210000,,240,"•환경에 따른 색상 차, 실측 1~2센치 범위 오차 있을 수 있습니다
•상점 내 모든 제품 특별히 공지사항 없으면 당일출고됩니다
•네고 제안시 구매의사 확실하신 분만 메세지 부탁드립니다
•정품검수 후 판매하고있습니다. 아닌 경우 따로 표기합니다
•교환 환불 불가합니다

상태 : 9.5/10 (사용감 없는 2회 이내 실착,박스포함 모든 구성 있음)

한 시대를 풍미했던 아이코닉한 리카르도 티시와 나이키의 협업 제품.
수요 많은 사이즈& 아주 좋은 상태",False,https://fruitsfamily.com/product/5nwah/air-ticsi-240,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/oDsZaGRI0-0614ea8f3716.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/36ldmXvtXT-c5ebce46c502.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/z9XBX9lYgQ-10c8acf01865.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/T_kiJ3OBRM-118fc8375d42.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/onOktah-Z6-5ffc7e21fcab.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/jp7qJAR1FX-7236828044ec.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Hrz8hzTRmU-58771fac8b95.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/MDNlGbuBfT-1277847979f4.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/x2DsZWzZ6U-1190c4573f80.jpg,data/images/nike/9513017_01.jpg|data/images/nike/9513017_02.jpg|data/images/nike/9513017_03.jpg
FRUITSFAMILY,9801296,Nike,Nike,[250] 나이키 뮤지크 그레이 누벅,140000,,250,"브랜드: Nike
제품명: Musique Grey Nubuck
사이즈: 250 / US W8
상태: 9/10
구성: 단품
가격: 140,000

—

나이키 뮤지크 여성 댄스화입니다
2000s 출시 모델로 실버 스우시와 스트라이프 디테일이 특징입니다

Grey. Nubuck Upper. Silver Swoosh
Low-top. Lace-up
그레이 누벅 바디에 실버 스우시가 포인트로 들어간 구성입니다

🦶 반사이즈 업 착용 권장

문의는 채팅 부탁드립니다",False,https://fruitsfamily.com/product/5u2q8/250-%EB%82%98%EC%9D%B4%ED%82%A4-%EB%AE%A4%EC%A7%80%ED%81%AC-%EA%B7%B8%EB%A0%88%EC%9D%B4-%EB%88%84%EB%B2%85,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/mANugqMAN-a7ae0a578ecc.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/70Ubo0btQc-2c61e650ce74.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/-Bq7TvhdPx-2954c2030789.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/UXXwujXBbf-40b9102bed65.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/FDALofzfZI-8fb50d433ffc.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/CEOu-rBkV8-f95117e3d3c0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/HUoeHFuTaj-d9b3795e935d.jpg,data/images/nike/9801296_01.jpg|data/images/nike/9801296_02.jpg|data/images/nike/9801296_03.jpg
FRUITSFAMILY,9934985,Nike,Nike,나이키 트랙션 컨택트 실버,96000,120000,250,"나이키 빈티지 골프화 라인 
W8 사이즈 250정도 사이즈입니다
예쁜 골프화 라인들은 밑창에 스파이크 있는데 
없어서 데일리로 신기도 좋은 모델입니다.
오른쪽 뒷축 에어파손
사진과 상태 동일합니다

쿨거시 수수료 제가 부담 
네고시 구매자님이 부담 
궁금한점 답변드립니다!
감사합니다",False,https://fruitsfamily.com/product/5wxvt/%EB%82%98%EC%9D%B4%ED%82%A4-%ED%8A%B8%EB%9E%99%EC%85%98-%EC%BB%A8%ED%83%9D%ED%8A%B8-%EC%8B%A4%EB%B2%84,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/iKGnprN_J-5743e929715d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/fQANZt08MC-321c8954ce3c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/RheUvpGHBD-e48920739e42.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/u0j79gL4yQ-02a9c4a0ba3d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/zInV52a7_D-49f9e56a5243.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/pTiM8pav7Q-efbcac487013.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/018JrCwizP-6e9ca7022f89.jpg,data/images/nike/9934985_01.jpg|data/images/nike/9934985_02.jpg|data/images/nike/9934985_03.jpg
FRUITSFAMILY,6538501,Nike,Nike,나이키 샥스 R4 W 올리브 카키 그린 쇼크 230,100000,160000,230,"무신사 구매 후 보관만 한 새상품

마감상태 좋지 못한 건 나이키 원래 이래요…
5번째 사진 오염 있습니다ㅜㅠㅜ(나이키진짜..)

사이즈 230

품번 HQ7739-200

일택 3000
쿨거시 택포
(안전결제로 바로 결제 해주시면 됩니다)",False,https://fruitsfamily.com/product/3w551/%EB%82%98%EC%9D%B4%ED%82%A4-%EC%83%A5%EC%8A%A4-r4-w-%EC%98%AC%EB%A6%AC%EB%B8%8C-%EC%B9%B4%ED%82%A4-%EA%B7%B8%EB%A6%B0-%EC%87%BC%ED%81%AC-230,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/leTwKFNaRr-8BC2DC28-B1DC-4BEE-9857-616F21F6C4BB.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/2lgU8Yp77H-4B84125A-62C0-44B0-AE64-0803F9362B19.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/3WI7T8gZqN-CC6524CC-0779-496C-BF08-A55FEB9D56F1.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/bgyDRtXGxf-572D3F0B-DA0B-4A5B-B7BD-A4FCDD16F5CB.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/sr4ul_r7mL-EECD2D95-EA4A-42ED-A690-D27C6F9F2C32.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/tBGcC0QU5F-C7398CEB-3789-4101-BB9B-EE69D9ADCA86.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/7fhxikLPs-C3397A06-D5AA-49CC-9515-D43212E846EF.jpg,data/images/nike/6538501_01.jpg|data/images/nike/6538501_02.jpg|data/images/nike/6538501_03.jpg
FRUITSFAMILY,9057701,Nike,Nike,(250)(새상품)메리제인 발레리나 샌들 나이키 에어리프트 브리드 블랙,110000,130000,250,"나이키 / 에어 리프트 브리드 / 250

나이키 메리제인 샌들입니다

유행하는 메리제인 디자인으로 트랜디한 매력이있고 올블랙 슈즈로 코디 매칭에 용이한 디자인입니다

패션트랜드인 발레코어 무드 및 고프코어에도 잘어울리는 디자인입니다

나이키 코리아 매장정품 새제품입니다 가족신발 정리중입니다

대인거래 특성상 거래후 교환 및 환불 절대 불가능합니다

택배 및 직거래 모두 가능합니다 연락주세요",False,https://fruitsfamily.com/product/5e4yt/250-%EC%83%88%EC%83%81%ED%92%88-%EB%A9%94%EB%A6%AC%EC%A0%9C%EC%9D%B8-%EB%B0%9C%EB%A0%88%EB%A6%AC%EB%82%98-%EC%83%8C%EB%93%A4-%EB%82%98%EC%9D%B4%ED%82%A4-%EC%97%90%EC%96%B4%EB%A6%AC%ED%94%84%ED%8A%B8-%EB%B8%8C%EB%A6%AC%EB%93%9C-%EB%B8%94%EB%9E%99,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/K4sILIm7H-4f0c4217f6ae.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/0A3X3hUBwi-b9188700faa9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lLBHCwFjcb-0739e37da7ba.jpg,data/images/nike/9057701_01.jpg|data/images/nike/9057701_02.jpg|data/images/nike/9057701_03.jpg
FRUITSFAMILY,9227795,Nike,Nike,[265] 나이키 스튜디오 트레이너 블랙,120000,,265,"브랜드: Nike
제품명: Studio Trainer Black
사이즈: 265 (US W9.5)
상태: 8/10
구성: 단품
가격: 120,000

—

나이키 스튜디오 트레이너입니다.
Black on Black. Mesh & Synthetic Upper.
Low-top. Lace-up.
로우 프로파일, 움직임을 위한 날렵한 쉐입입니다.

🦶 한사이즈 업 착용 권장

문의는 채팅 부탁드립니다.

(6)",False,https://fruitsfamily.com/product/5hs7n/265-%EB%82%98%EC%9D%B4%ED%82%A4-%EC%8A%A4%ED%8A%9C%EB%94%94%EC%98%A4-%ED%8A%B8%EB%A0%88%EC%9D%B4%EB%84%88-%EB%B8%94%EB%9E%99,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/OSPf6gvr0-3d31198375ab.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/a5h6CUZOGc-520dc0ad8590.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/u7gJ5sajXT-93b3fd5e4cb4.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/sd6_gwe8c--182fbaa50597.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/RNsRasUmTw-1c18dba673ea.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/mQHi9xE8Qv-254dc2985b7a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/vm0_xUahuL-40801f78d8fa.jpg,data/images/nike/9227795_01.jpg|data/images/nike/9227795_02.jpg|data/images/nike/9227795_03.jpg
FRUITSFAMILY,10403877,Nike,Nike,(285) 나이키 슈프림 굿이너프 포스,165000,,285,"구성품 다 있고 상태 좋습니다
안신어서 싸게 넘겨요",False,https://fruitsfamily.com/product/66zol/285-%EB%82%98%EC%9D%B4%ED%82%A4-%EC%8A%88%ED%94%84%EB%A6%BC-%EA%B5%BF%EC%9D%B4%EB%84%88%ED%94%84-%ED%8F%AC%EC%8A%A4,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/CxdK-fQmW-94360b40ace6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/50kaYxfrnD-510b991f6001.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/62p7Baat19-edc243927864.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/VSezDUvEDc-8cc39dcce34d.jpg,data/images/nike/10403877_01.jpg|data/images/nike/10403877_02.jpg|data/images/nike/10403877_03.jpg
FRUITSFAMILY,9439890,Nike,Nike,[260] 나이키 뮤지크 블랙 스웨이드,100000,,260,"브랜드: Nike
제품명: Musique Black Suede
사이즈: 260
상태: 6/10
구성: 단품
가격: 100,000

—

나이키 뮤지크 여성 댄스화입니다
2000s 출시 모델로 화이트 스우시와 페이턴트 스트라이프 디테일이 특징입니다

Black. Suede & Patent Leather
Low-top. Lace-up
블랙 스웨이드 바디에 광택 스트라이프 패널이 포인트입니다

앞코 부분 가죽 갈라짐이 존재합니다

🦶 반사이즈 업 하시는 것을 추천드립니다

문의는 채팅 부탁드립니다

(13)",False,https://fruitsfamily.com/product/5mbv6/260-%EB%82%98%EC%9D%B4%ED%82%A4-%EB%AE%A4%EC%A7%80%ED%81%AC-%EB%B8%94%EB%9E%99-%EC%8A%A4%EC%9B%A8%EC%9D%B4%EB%93%9C,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/UQhW3-qy0-535f2c59510f.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/qWFSnZOYRT-fc91062a1248.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/iWhA87RpcE-e6db8973f9e4.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/pz_3kfRvKs-2e57e8c9b7e3.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/pWYXejmUrZ-82a3a37be76b.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/vwKSXEHROR-6cf49d10f61c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/nqAQmMFR0Y-3f8e7d9dc8c1.jpg,data/images/nike/9439890_01.jpg|data/images/nike/9439890_02.jpg|data/images/nike/9439890_03.jpg
FRUITSFAMILY,7118936,Nike,Nike,조던1 백보드 255,135000,250000,255,"조던1 백보드 입니다
여자친구가 손이 잘 안가게 되어 판매합니다 
현재 크림 시세가 39 하네요",False,https://fruitsfamily.com/product/48l08/%EC%A1%B0%EB%8D%981-%EB%B0%B1%EB%B3%B4%EB%93%9C-255,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/puAjraVhOR-FBCDF9EE-AE75-48D3-8EF2-DBA8EE00721B.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/_tB2jTt1py-E598D35E-545E-4BD4-ABE3-41F719FA5F54.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/KYI-Vbuzc-32C72D54-9E01-44DC-87C8-321D5660086A.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/VLn1I90Spn-1E8B0967-CA88-428E-B328-E4763B23D231.jpg,data/images/nike/7118936_01.jpg|data/images/nike/7118936_02.jpg|data/images/nike/7118936_03.jpg
FRUITSFAMILY,9333441,Nike,Nike,[270] 나이키 에어맥스 플러스 블랙 울프 그레이,80000,110000,270,"나이키 에어맥스 플러스 블랙 울프 그레이 270사이즈 판매합니다

먼가 고급스러운..그런 맛이 있는 스니커즈",False,https://fruitsfamily.com/product/5k1q9/270-%EB%82%98%EC%9D%B4%ED%82%A4-%EC%97%90%EC%96%B4%EB%A7%A5%EC%8A%A4-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%B8%94%EB%9E%99-%EC%9A%B8%ED%94%84-%EA%B7%B8%EB%A0%88%EC%9D%B4,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/WgoShOOuA-59d1fa61e0f7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/pdtiv6YVT--d74de48e73eb.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/P1oa0ZR3UR-f8b3449c951d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/NCY_gWC17b-f7b61a092853.jpg,data/images/nike/9333441_01.jpg|data/images/nike/9333441_02.jpg|data/images/nike/9333441_03.jpg
FRUITSFAMILY,9516375,Nike,Nike,나이키 x 언디핏 에어맥스 97 블랙 230,99000,110000,230,"스트리트 브랜드 '언디핏(Undefeated)'과의 협업 모델로, 블랙 바디에 구찌 가 연상되는 그린/레드 라인과 로고 테이핑이 들어간 시그니처 디자인입니다.

나이키 x 언디핏 맥스 97의 가장 인기 있는 구찌 컬러링 조합입니다! 에나멜 광택 살아있고, 스트릿이나 아메카지 믹스매치에 포인트 주기에 이만한 아이템이 없죠.

오염하자없고 사용감 약간 있어요",False,https://fruitsfamily.com/product/5nyvr/%EB%82%98%EC%9D%B4%ED%82%A4-x-%EC%96%B8%EB%94%94%ED%95%8F-%EC%97%90%EC%96%B4%EB%A7%A5%EC%8A%A4-97-%EB%B8%94%EB%9E%99-230,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/Tdegm1Xlrz-8224be3569a6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/89GgrbLkj-674a6e69eb71.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/wJ2zxO74We-f85c0f4ca075.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Q3QEwPPhpA-bfc2af095024.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/RHR9_dbFZW-42ba27a7bbc0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/9w8fyX1_Rq-5c56e747ef3d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/ECqPOMnUft-4aea90e3974e.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/RmYojXgMkz-dd6a9efb48c4.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/gZRvLrhW2c-f752dd7dd812.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/YeeTtOZ6xh-a38b40a0f9a2.jpg,data/images/nike/9516375_01.jpg|data/images/nike/9516375_02.jpg|data/images/nike/9516375_03.jpg
FRUITSFAMILY,10244898,Nike,Nike,270) 나이키 샥스 r4 짐 레드 앤 매탈릭 실버,300000,,270,"나이키 앱에서 주문한 상품입니다

나이키 샥스 r4 짐 레드 앤 매탈릭 실버 판매합니다
현재 크림에서 270 사이즈 배송비 + 수수료까지 포함해서 50만원에 판매중입니다
신고 나간적은 거의 없어서 상태 아주 좋습니다
사진 보여달라고 하시면 보내드립니다
스타일이 바껴서 싸게 판매합니다
크림에서 비싸게 사지 마시고 싸게 사세요",False,https://fruitsfamily.com/product/63l0i/270-%EB%82%98%EC%9D%B4%ED%82%A4-%EC%83%A5%EC%8A%A4-r4-%EC%A7%90-%EB%A0%88%EB%93%9C-%EC%95%A4-%EB%A7%A4%ED%83%88%EB%A6%AD-%EC%8B%A4%EB%B2%84,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/YbOo-zl4x-fa85ad018a42.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/9-VQCfHste-8e4774768881.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/QrgLTro_iF-f9f94a6e7d51.jpg,data/images/nike/10244898_01.jpg|data/images/nike/10244898_02.jpg|data/images/nike/10244898_03.jpg
FRUITSFAMILY,10199517,Nike,Nike,(285) 나이키 샥스 라이드 2 브라이트 캑터스 앤 블랙,225000,,285,"✔︎︎우마이 아카이브는 세련되며 고급진 엄선된 상품만을 고집합니다.
✔︎가죽제품은 고급 가죽크림으로 정기적 관리합니다.
✔︎모든 제품은 배송비 포함가입니다. 
　(제주/산간지역 제외)
✔︎교환, 환불 불가합니다.

옷이 사람을 만듭니다. 
맛과 멋을 동시에 겸비한 Umai.Archive 입니다.

KREAM 현재시가 KR285 352,000원 

와이드 팬츠는 물론 미니멀한 트라우저 셋업에도 
데님 디테일 및 네온컬러가 포인트로 제격입니다.

샥스 본연의 얄쌍하고 샤프한 앞코와 굽이 있어,
키높이 효과도 있어 비율 보완이 상당하네요.

많은 문의 바랍니다. 

구매처 - 나이키 공식홈페이지 구매.

상태 - 9/10 새상품에 가까움 (실제착용 단시간 3회)

구성품 - 본품 및 박스 

사이즈 - KR285 (남성 KR280 추천) 

#asics #kiko #ourlegacy #supreme #prada",False,https://fruitsfamily.com/product/62lzx/285-%EB%82%98%EC%9D%B4%ED%82%A4-%EC%83%A5%EC%8A%A4-%EB%9D%BC%EC%9D%B4%EB%93%9C-2-%EB%B8%8C%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EC%BA%91%ED%84%B0%EC%8A%A4-%EC%95%A4-%EB%B8%94%EB%9E%99,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/yc2kFPC_d-b030be6d95f6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/471n9Hg1sd-90590ac987b6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/hyf7vFUl5s-28a698b1e25c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/p1No7Rpth4-2d04fc0b31bf.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Bn68OKhakt-269a43cd0dbe.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/x3e5claSH1-e6ea8328383c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/W3yy5VeTwU-b45042b3db75.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/AafrVCGtOc-22fb6a7ecd43.jpg,data/images/nike/10199517_01.jpg|data/images/nike/10199517_02.jpg|data/images/nike/10199517_03.jpg
FRUITSFAMILY,10392537,Nike,Nike,나이키 에어맥스 플러스 트리플 블랙,150000,,285,"나이키 에어맥스 플러스 트리플 블랙입니다.
재작년  공식 나이키 매장에서 구매했습니다.

크림 현재가 23.4

condition: 8/10
 
양쪽 뒤축 부분 밟고 신어서 구부러짐 살짝 존재합니다.
+자잘한 기스 존재 
왼쪽 뒤꿈치부분 까짐 존재 다섯번째 사진 참고

이외에 상태 매우 좋습니다

ㄱㅈ거래시 택포",False,https://fruitsfamily.com/product/66qxl/%EB%82%98%EC%9D%B4%ED%82%A4-%EC%97%90%EC%96%B4%EB%A7%A5%EC%8A%A4-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%8A%B8%EB%A6%AC%ED%94%8C-%EB%B8%94%EB%9E%99,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/iO1i-xwPr-422ba26eb662.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lJH0ASo8xL-68a3380b87e6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/FjFvOtitWL-04ccdb3d7263.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/f8ySVjgdpP-a30316cce2ef.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/ezYiubh98l-00dfadd2a01a.jpg,data/images/nike/10392537_01.jpg|data/images/nike/10392537_02.jpg|data/images/nike/10392537_03.jpg
FRUITSFAMILY,10411549,Nike,Nike,나이키 된포280,80000,,280,"나이키 에어포스 1 된장포스 280 사이즈 판매합니다, 8월 11일부터 장기 출국 예정이라 신발 정리가 필요해 급처합니다. 상태는 사진과 같으며 올 초 크림으로 구매 후 실착 횟수가 몇번 되지 않아 전체적으로 깨끗한 상태입니다. 해 해",False,https://fruitsfamily.com/product/675lp/%EB%82%98%EC%9D%B4%ED%82%A4-%EB%90%9C%ED%8F%AC280,2026-08-03,https://image.production.fruitsfamily.com/public/product/resized%40width620/sh_VsyL5N-1a93e1d5d701.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/JkAojBQUHm-c1428c34c5af.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/nP1u7uovEz-73fe9fe4cc98.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/pa5HV468rB-f89d2879955f.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/KGEnGVX72_-846b1b48e224.jpg,data/images/nike/10411549_01.jpg|data/images/nike/10411549_02.jpg|data/images/nike/10411549_03.jpg
